종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069920","엑시온그룹","KOSDAQ","중견기업부","792","0","0.00","797","805","718","336683","258732890","35497988856","44820693"
"092870","엑시콘","KOSDAQ","우량기업부","14960","540","3.74","14700","15090","14540","90533","1354342525","195239923120","13050797"
"019490","엑시큐어하이트론","KOSPI",,"541","0","0.00","0","0","0","0","0","41349858070","76432270"
"059180","엔더블유시","KONEX","일반기업부","4700","0","0.00","0","0","0","0","0","24976223000","5314090"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","11900","110","0.93","11740","12100","11740","9795","117384050","101703576100","8546519"
"067570","엔브이에이치코리아","KOSDAQ","우량기업부","2410","5","0.21","2410","2435","2400","53116","128357257","101629700000","42170000"
"236810","엔비티","KOSDAQ","기술성장기업부","2310","15","0.65","2280","2340","2270","33432","76719436","39213234060","16975426"
"140610","엔솔바이오사이언스","KONEX","일반기업부","13070","-330","-2.46","13500","13500","13070","15226","199899950","174321504030","13337529"
"333620","엔시스","KOSDAQ","벤처기업부","6360","10","0.16","6300","6460","6270","6451","41029770","67138347840","10556344"
"101400","엔시트론","KOSDAQ","중견기업부","315","-2","-0.63","320","320","311","314002","98990080","21561979950","68450730"
"036570","엔씨소프트","KOSPI",,"198000","3500","1.80","195300","198400","195000","41894","8257215750","4265716356000","21544022"
"475230","엔알비","KOSDAQ","벤처기업부","14670","230","1.59","14440","15040","14170","145490","2127433185","152966129130","10427139"
"238170","엔에스엠","KONEX","일반기업부","776","77","11.02","776","776","776","1","776","16121154784","20774684"
"078860","엔에스이엔엠","KOSDAQ","투자주의환기종목(소속부없음)","1116","-16","-1.41","1130","1130","1090","55273","61212913","66248278812","59362257"
"224760","엔에스컴퍼니","KONEX","일반기업부","3000","0","0.00","0","0","0","0","0","11819100000","3939700"
"451700","엔에이치스팩29호","KOSDAQ","SPAC(소속부없음)","2105","0","0.00","0","0","0","0","0","30206750000","14350000"
"466910","엔에이치스팩30호","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","19428500000","9100000"
"481890","엔에이치스팩31호","KOSDAQ","SPAC(소속부없음)","2095","0","0.00","2095","2125","2080","19153","39993405","13292775000","6345000"
"0054V0","엔에이치스팩32호","KOSDAQ","SPAC(소속부없음)","2000","-5","-0.25","2005","2010","2000","153536","307281845","12433000000","6216500"
"265740","엔에프씨","KOSDAQ","중견기업부","4390","-215","-4.67","4700","4700","4385","112563","502945182","78421204000","17863600"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","1568","-11","-0.70","1574","1590","1567","19847","31288900","39259784704","25038128"
"455900","엔젤로보틱스","KOSDAQ","기술성장기업부","32100","1500","4.90","31600","33050","30700","316608","10182013400","487378505100","15183131"
"419080","엔젯","KOSDAQ","기술성장기업부","7790","110","1.43","7760","8900","7460","3050535","24885202115","82984042230","10652637"
"093510","엔지브이아이","KONEX","일반기업부","895","-157","-14.92","895","895","895","201","179895","5387900000","6020000"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","1686","107","6.78","1616","1746","1570","1673488","2816287829","143420537532","85065562"
"085310","엔케이","KOSPI",,"1208","18","1.51","1198","1229","1198","399990","486736329","95287428976","78880322"
"182400","엔케이맥스","KOSDAQ","관리종목(소속부없음)","3685","0","0.00","0","0","0","0","0","263029901475","71378535"
"348370","엔켐","KOSDAQ","중견기업부","63200","500","0.80","63500","63900","62200","48548","3073687300","1375702524000","21767445"
"069410","엔텔스","KOSDAQ","벤처기업부","5130","40","0.79","5220","5220","5060","3399","17395780","52555947120","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","336","1","0.30","335","338","333","148676","49792364","57973791792","172541047"
"291230","엔피","KOSDAQ","중견기업부","908","-3","-0.33","904","919","903","82966","75331651","40038963700","44095775"
"048830","엔피케이","KOSDAQ","중견기업부","964","7","0.73","957","970","957","22360","21526045","18049861772","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","2445","20","0.82","2425","2455","2425","11137","27126175","16328688000","6678400"
"276240","엘리비젼","KONEX","일반기업부","449","14","3.22","370","449","370","28452","10527383","5528598962","12313138"
"900140","엘브이엠씨홀딩스","KOSPI",,"1530","-11","-0.71","1546","1559","1526","253545","389899203","295657860960","193240432"
"290650","엘앤씨바이오","KOSDAQ","우량기업부","66900","-2100","-3.04","68700","68900","65800","342023","22987223750","1647001065000","24618850"
"066970","엘앤에프","KOSPI",,"107200","200","0.19","108100","108600","105100","181528","19474376300","4310438675200","40209316"
"156100","엘앤케이바이오","KOSDAQ","벤처기업부","14400","-210","-1.44","14610","14730","14300","183785","2662001130","302861894400","21032076"
"0041J0","엘에스스팩1호","KOSDAQ","SPAC(소속부없음)","1998","0","0.00","1998","2000","1993","10848","21692128","8211780000","4110000"
"311060","엘에이티","KONEX","일반기업부","3185","-95","-2.90","3100","3195","3040","805","2477800","24929421790","7827134"
"073110","엘엠에스","KOSDAQ","벤처기업부","4975","-35","-0.70","5020","5060","4960","5655","28183865","44256381125","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","12170","600","5.19","11620","12220","11620","51651","623109500","216748101610","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","766","15","2.00","751","773","751","172626","131900405","64686799554","84447519"
"489500","엘케이켐","KOSDAQ","벤처기업부","23750","1400","6.26","22700","23950","22650","58092","1360147925","149103830000","6278056"
"170920","엘티씨","KOSDAQ","벤처기업부","18690","750","4.18","17940","19030","17940","74743","1384238530","197443514940","10564126"
"058630","엠게임","KOSDAQ","우량기업부","6730","-30","-0.44","6760","6780","6690","25263","169897800","131530292210","19543877"
"226590","엠디바이스","KOSDAQ","기술성장기업부","12800","470","3.81","12550","12880","12520","72823","926562440","136074035200","10630784"
"058970","엠로","KOSDAQ","기술성장기업부","38450","3000","8.46","36900","38900","36500","87275","3334010325","475224236100","12359538"
"169330","엠브레인","KOSDAQ","투자주의환기종목(소속부없음)","1912","-21","-1.09","1933","1933","1908","4796","9185241","35021947216","18316918"
"097520","엠씨넥스","KOSPI",,"28300","450","1.62","28200","28400","27950","29786","838939125","492420000000","17400000"
"373170","엠아이큐브솔루션","KOSDAQ","벤처기업부","7180","400","5.90","6950","7580","6950","23260","168355470","36172337400","5037930"
"179290","엠아이텍","KOSDAQ","우량기업부","6600","270","4.27","6410","6660","6370","107436","704562850","213613474800","32365678"
"484870","엠앤씨솔루션","KOSPI",,"138100","400","0.29","139500","139900","132800","6525","895901600","1264153590000","9153900"
"009780","엠에스씨","KOSDAQ","우량기업부","8190","10","0.12","8190","8290","8130","31459","257029710","144144000000","17600000"
"123040","엠에스오토텍","KOSDAQ","우량기업부","2205","55","2.56","2185","2220","2155","63713","140133400","138095399295","62628299"
"432980","엠에프씨","KOSDAQ","기술성장기업부","3500","-5","-0.14","3590","3590","3485","2729","9584525","30071097000","8591742"
"413390","엠오티","KOSDAQ","중견기업부","6950","180","2.66","6770","7010","6770","41170","285708125","80482251000","11580180"
"032790","엠젠솔루션","KOSDAQ","벤처기업부","1048","-42","-3.85","1090","1090","1025","166715","174321384","52253340784","49860058"
"033160","엠케이전자","KOSDAQ","중견기업부","8410","220","2.69","8290","8450","8290","57091","479674295","190036396800","22596480"
"347890","엠투아이","KOSDAQ","벤처기업부","6520","180","2.84","6350","6540","6340","19774","127824520","110274090080","16913204"
"033310","엠투엔","KOSDAQ","우량기업부","1858","9","0.49","1877","1877","1848","20866","38789369","74955865198","40342231"
"259630","엠플러스","KOSDAQ","우량기업부","12700","260","2.09","12500","12740","12480","46217","584582460","154402231200","12157656"
"105550","엣지파운드리","KOSDAQ","중견기업부","1687","50","3.05","1660","1710","1633","364943","616037516","132103995037","78307051"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","6440","60","0.94","6330","6460","6330","6879","44202770","52363640000","8131000"
"014440","영보화학","KOSPI",,"5330","20","0.38","5320","5370","5250","63256","336159590","106600000000","20000000"
"143540","영우디에스피","KOSDAQ","벤처기업부","789","18","2.33","772","792","765","68076","53060676","35189317155","44599895"
"111770","영원무역","KOSPI",,"88500","-500","-0.56","90500","90900","87900","26655","2362207200","3921564918000","44311468"
"009970","영원무역홀딩스","KOSPI",,"213500","7000","3.39","213000","215000","207000","7193","1512952750","2882087099500","13499237"
"003520","영진약품","KOSPI",,"1976","-6","-0.30","1977","1993","1972","49601","98066088","361396036456","182892731"
"000670","영풍","KOSPI",,"56100","-200","-0.36","57000","57600","55400","45705","2575604700","1071984045000","19108450"
"012280","영화금속","KOSPI",,"987","50","5.34","937","999","937","514569","504102138","50992866435","51664505"
"265560","영화테크","KOSDAQ","우량기업부","7080","20","0.28","7080","7120","7050","4431","31353870","75686474400","10690180"
"012160","영흥","KOSPI",,"538","-5","-0.92","543","547","532","66974","35977401","54504980136","101310372"
"036000","예림당","KOSDAQ","중견기업부","3385","-70","-2.03","3445","3460","3370","181872","616641920","77971027645","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","502","-3","-0.59","506","525","500","143284","72569874","16566220880","33000440"
"053280","예스24","KOSDAQ","중견기업부","3840","-5","-0.13","3845","3865","3835","26510","101967578","96000000000","25000000"
"122640","예스티","KOSDAQ","벤처기업부","17440","540","3.20","17500","17640","17360","67633","1180946215","372340878240","21349821"
"476040","오가노이드사이언스","KOSDAQ","기술성장기업부","44150","-450","-1.01","45700","46500","43650","288659","13016402775","290514284750","6580165"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","286","-4","-1.38","290","292","281","972877","278032550","71787394536","251004876"
"212310","오건에코텍","KONEX","일반기업부","635","0","0.00","0","0","0","0","0","7337979990","11555874"
"045060","오공","KOSDAQ","우량기업부","2345","20","0.86","2335","2350","2295","10157","23727580","39728929030","16941974"
"192410","오늘이엔엠","KOSDAQ","투자주의환기종목(소속부없음)","718","-11","-1.51","729","733","710","64977","46721910","33503009414","46661573"
"080520","오디텍","KOSDAQ","벤처기업부","3195","65","2.08","3220","3220","3160","8479","26992260","37530415755","11746609"
"007310","오뚜기","KOSPI",,"389000","0","0.00","389000","391000","388000","2222","863892000","1559045870000","4007830"
"039830","오로라","KOSDAQ","우량기업부","15750","-340","-2.11","16250","16380","15730","33978","539964920","169515517500","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","23300","800","3.56","23100","23350","22850","32099","743495175","218240428600","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","4205","45","1.08","4200","4330","4190","572554","2425411763","116493991220","27703684"
"475830","오름테라퓨틱","KOSDAQ","기술성장기업부","94700","-10300","-9.81","102600","102600","93700","461038","44843551100","2010705249600","21232368"
"014940","오리엔탈정공","KOSDAQ","우량기업부","8180","50","0.62","8240","8360","8140","220410","1819924235","372792546980","45573661"
"002630","오리엔트바이오","KOSPI",,"612","11","1.83","602","622","602","390952","240129659","72572799060","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","2465","30","1.23","2440","2485","2440","71528","176368730","78246278080","31742912"
"271560","오리온","KOSPI",,"106100","100","0.09","107000","107300","106000","39733","4230307700","4194783605200","39536132"
"001800","오리온홀딩스","KOSPI",,"21000","-250","-1.18","21300","21300","20900","62024","1306655850","1315553862000","62645422"
